wavelength_nm,absorbance,processed_absorbance,photon_energy_ev,tauc_y
710.0,0.059,0.05900000000000015,1.7462561971830985,0.3209814879923811
715.0,0.0585,0.058500000000000156,1.7340446153846152,0.31849899528883957
720.0,0.058,0.058000000000000156,1.7220026388888887,0.31603188613738936
725.0,0.0575,0.05750000000000015,1.7101267586206894,0.31357979625717264
730.0,0.057,0.057000000000000155,1.6984135616438354,0.3111423677574285
735.0,0.0565,0.05650000000000016,1.6868597278911563,0.3087192488748484
740.0,0.056,0.05600000000000015,1.6754620270270268,0.3063100937179736
745.0,0.0555,0.055500000000000146,1.6642173154362414,0.30391456201819556
750.0,0.055,0.05500000000000014,1.6531225333333333,0.30153231888693716
755.0,0.0545,0.054500000000000146,1.6421747019867547,0.29916303457860294
760.0,0.054,0.054000000000000145,1.6313709210526315,0.29680638425890093
765.0,0.0535,0.053500000000000145,1.6207083660130717,0.2944620477781467
770.0,0.053,0.05300000000000014,1.6101842857142856,0.2921297094491715
775.0,0.0525,0.05250000000000002,1.5997959999999998,0.28980905782946126
780.0,0.052,0.05200000000000001,1.5895408974358973,0.28749978550716637
785.0,0.0515,0.051500000000000004,1.579416433121019,0.2852015888906169
790.0,0.051,0.051,1.5694201265822783,0.2829141680009967
795.0,0.0505,0.05049999999999999,1.5595495597484275,0.28063722626781995
